TDS #,EDP,# days,Current Charges,Consumption,Water&Sewer Charges,Other Charges,,Total Charges,,,,,,,,,,,,,
345,761,29,2774.51,316,2774.51,0,,5549.02,,,,,,,,,,,,,
345,761,29,1896.5,216,1896.5,0,,3793,,,,,,,,,,,,,
345,761,31,3096.4,338,3096.4,0,,6192.8,,,,,,,,,,,,,
345,761,31,2106.82,230,2106.82,0,,4213.64,,,,,,,,,,,,,
345,761,30,3032.01,327,3032.01,0,,6064.02,,,,,,,,,,,,,
345,761,30,2067.7,223,2067.7,0,,4135.4,,,,,,,,,,,,,
345,761,33,3337.99,360,3337.99,0,,6675.98,,,,,,,,,,,,,
345,761,33,2271.69,245,2271.69,0,,4543.38,,,,,,,,,,,,,
345,761,30,3032.01,327,3032.01,0,,6064.02,,,,,,,,,,,,,
345,761,30,2067.7,223,2067.7,0,,4135.4,,,,,,,,,,,,,
345,761,30,3032.01,327,3032.01,0,,6064.02,,,,,,,,,,,,,
345,761,30,2067.7,223,2067.7,0,,4135.4,,,,,,,,,,,,,
345,761,32,2206.78,238,2206.78,0,,4413.56,,,,,,,,,,,,,
345,761,32,3236,349,3236,0,,6472,,,,,,,,,,,,,
345,761,17,2800.2,302,2800.2,0,,5600.4,,,,,,,,,,,,,
345,761,13,1094.12,118,1094.12,0,,2188.24,,,,,,,,,,,,,
345,761,29,2892.93,312,2892.93,0,,5785.86,,,,,,,,,,,,,
345,761,25,3606.89,389,3606.89,0,,7213.78,,,,,,,,,,,,,
345,761,31,4357.93,470,4357.93,0,,8715.86,,,,,,,,,,,,,
345,761,31,2948.56,318,2948.56,0,,5897.12,,,,,,,,,,,,,
345,761,30,4311.57,465,4311.57,0,,8623.14,,,,,,,,,,,,,
345,761,30,3124.73,337,3124.73,0,,6249.46,,,,,,,,,,,,,
345,761,47,6907.79,745,6907.79,0,,13815.58,,,,,,,,,,,,,
345,761,47,5813.67,627,5813.67,0,,11627.34,,,,,,,,,,,,,
345,761,30,4827.14,508,4827.14,0,,9654.28,,,,,,,,,,,,,
345,761,30,3446.31,363,3446.31,0,,6892.62,,,,,,,,,,,,,
345,761,30,5826.46,608,5826.46,0,,11652.92,,,,,,,,,,,,,
345,761,30,3076.14,321,3076.14,0,,6152.28,,,,,,,,,,,,,
345,761,32,7838.89,818,7838.89,0,,15677.78,,,,,,,,,,,,,
345,761,32,2328.67,243,2328.67,0,,4657.34,,,,,,,,,,,,,
345,761,30,6593.1,688,6593.1,0,,13186.2,,,,,,,,,,,,,
345,761,30,2252.01,235,2252.01,0,,4504.02,,,,,,,,,,,,,
345,761,32,6612.27,690,6612.27,0,,13224.54,,,,,,,,,,,,,
345,761,32,1887.85,197,1887.85,0,,3775.7,,,,,,,,,,,,,
345,761,28,5529.39,577,5529.39,0,,11058.78,,,,,,,,,,,,,
345,761,28,1907.02,199,1907.02,0,,3814.04,,,,,,,,,,,,,
345,761,32,5663.55,591,5663.55,0,,11327.1,,,,,,,,,,,,,
345,761,32,1964.52,205,1964.52,0,,3929.04,,,,,,,,,,,,,
345,761,31,5701.89,595,5701.89,0,,11403.78,,,,,,,,,,,,,
345,761,31,1696.19,117,1696.19,0,,3392.38,,,,,,,,,,,,,
345,761,28,5040.66,526,5040.66,0,,10081.32,,,,,,,,,,,,,
345,761,28,2194.51,229,2194.51,0,,4389.02,,,,,,,,,,,,,
345,761,30,4676.5,488,4676.5,0,,9353,,,,,,,,,,,,,
345,761,30,3171.97,331,3171.97,0,,6343.94,,,,,,,,,,,,,
345,761,29,4494.43,469,4494.43,0,,8988.86,,,,,,,,,,,,,
345,761,29,2184.92,228,2184.92,0,,4369.84,,,,,,,,,,,,,
345,761,29,6612.27,690,6612.27,0,,13224.54,,,,,,,,,,,,,
345,761,29,3219.89,336,3219.89,0,,6439.78,,,,,,,,,,,,,
345,761,34,8207.56,840,8207.56,0,,16415.12,,,,,,,,,,,,,
345,761,34,2174.05,223,2174.05,0,,4348.1,,,,,,,,,,,,,
345,761,29,6295.72,638,6295.72,0,,12591.44,,,,,,,,,,,,,
345,761,29,1746.62,177,1746.62,0,,3493.24,,,,,,,,,,,,,
357,777,91,108.42,0,108.42,0,,216.84,,,,,,,,,,,,,
357,777,39,46.46,0,46.46,0,,92.92,,,,,,,,,,,,,
357,777,29,34.55,0,34.55,0,,69.1,,,,,,,,,,,,,
357,777,33,39.32,0,39.32,0,,78.64,,,,,,,,,,,,,
357,777,29,36.26,0,36.26,0,,72.52,,,,,,,,,,,,,
357,777,30,38.07,0,38.07,0,,76.14,,,,,,,,,,,,,
357,777,33,41.88,0,41.88,0,,83.76,,,,,,,,,,,,,
357,777,30,38.07,0,38.07,0,,76.14,,,,,,,,,,,,,
357,777,33,41.88,0,41.88,0,,83.76,,,,,,,,,,,,,
357,777,27,34.27,0,34.27,0,,68.54,,,,,,,,,,,,,
357,777,32,40.61,0,40.61,0,,81.22,,,,,,,,,,,,,
357,777,31,39.34,0,39.34,0,,78.68,,,,,,,,,,,,,
357,777,28,35.53,0,35.53,0,,71.06,,,,,,,,,,,,,
357,777,29,36.8,0,36.8,0,,73.6,,,,,,,,,,,,,
357,777,30,38.07,0,0,38.07,,76.14,,,,,,,,,,,,,
357,777,40,2846.57,307,2846.57,0,,5693.14,,,,,,,,,,,,,
357,777,365,26889.9,2806,26889.9,0,,53779.8,,,,,,,,,,,,,
357,777,324,24590.81,2492,24590.81,0,,49181.62,,,,,,,,,,,,,
357,777,36,2733.41,277,2733.41,0,,5466.82,,,,,,,,,,,,,
357,777,29,2200.54,223,2200.54,0,,4401.08,,,,,,,,,,,,,
357,777,29,2200.54,223,2200.54,0,,4401.08,,,,,,,,,,,,,
357,777,32,2427.5,246,2427.5,0,,4855,,,,,,,,,,,,,
357,777,30,2279.48,231,2279.48,0,,4558.96,,,,,,,,,,,,,
357,777,33,2506.45,254,2506.45,0,,5012.9,,,,,,,,,,,,,
357,777,30,2279.48,231,2279.48,0,,4558.96,,,,,,,,,,,,,
357,777,32,2427.5,246,2427.5,0,,4855,,,,,,,,,,,,,
357,777,29,2200.54,223,2200.54,0,,4401.08,,,,,,,,,,,,,
357,777,29,2200.54,223,2200.54,0,,4401.08,,,,,,,,,,,,,
357,777,29,2200.54,223,2200.54,0,,4401.08,,,,,,,,,,,,,
357,777,33,2506.45,254,2506.45,0,,5012.9,,,,,,,,,,,,,
357,777,30,2279.48,231,2279.48,0,,4558.96,,,,,,,,,,,,,
357,777,29,2200.54,223,2200.54,0,,4401.08,,,,,,,,,,,,,
357,777,33,2506.45,254,2506.45,0,,5012.9,,,,,,,,,,,,,
357,777,29,2200.54,223,2200.54,0,,4401.08,,,,,,,,,,,,,
357,777,32,2427.5,246,2427.5,0,,4855,,,,,,,,,,,,,
357,777,30,2279.48,231,2279.48,0,,4558.96,,,,,,,,,,,,,
357,777,18,1371.64,139,1371.64,0,,2743.28,,,,,,,,,,,,,
357,777,156,14999.21,1520,14999.21,0,,29998.42,,,,,,,,,,,,,
357,777,5,493.4,50,493.4,0,,986.8,,,,,,,,,,,,,
357,777,29,2664.33,270,2664.33,0,,5328.66,,,,,,,,,,,,,
357,777,33,2920.97,291,2920.97,0,,5841.94,,,,,,,,,,,,,
357,777,31,2878.79,285,2878.79,0,,5757.58,,,,,,,,,,,,,
357,777,32,3303.03,327,3303.03,0,,6606.06,,,,,,,,,,,,,
357,777,29,3040.4,301,3040.4,0,,6080.8,,,,,,,,,,,,,
357,777,33,3595.96,356,3595.96,0,,7191.92,,,,,,,,,,,,,
357,777,28,3070.7,304,3070.7,0,,6141.4,,,,,,,,,,,,,
357,777,31,4090.91,405,4090.91,0,,8181.82,,,,,,,,,,,,,
357,777,29,3202.02,317,3202.02,0,,6404.04,,,,,,,,,,,,,
357,777,31,3747.47,371,3747.47,0,,7494.94,,,,,,,,,,,,,
357,777,29,3383.84,335,3383.84,0,,6767.68,,,,,,,,,,,,,
357,777,30,3525.25,349,3525.25,0,,7050.5,,,,,,,,,,,,,
357,777,29,3121.21,309,3121.21,0,,6242.42,,,,,,,,,,,,,
357,777,33,3801.24,370,3801.24,0,,7602.48,,,,,,,,,,,,,
357,777,30,3730.61,361,3730.61,0,,7461.22,,,,,,,,,,,,,
357,777,31,4412.66,427,4412.66,0,,8825.32,,,,,,,,,,,,,
357,777,92,5110.02,582,5110.02,0,,10220.04,,,,,,,,,,,,,
357,777,68,3784.22,431,3784.22,0,,7568.44,,,,,,,,,,,,,
357,777,30,1668.22,190,1668.22,0,,3336.44,,,,,,,,,,,,,
357,777,29,1615.54,184,1615.54,0,,3231.08,,,,,,,,,,,,,
357,777,31,1795.31,196,1795.31,0,,3590.62,,,,,,,,,,,,,
357,777,30,1761.72,190,1761.72,0,,3523.44,,,,,,,,,,,,,
357,777,33,1937.89,209,1937.89,0,,3875.78,,,,,,,,,,,,,
357,777,30,1761.72,190,1761.72,0,,3523.44,,,,,,,,,,,,,
357,777,30,1761.72,190,1761.72,0,,3523.44,,,,,,,,,,,,,
357,777,32,1872.98,202,1872.98,0,,3745.96,,,,,,,,,,,,,
357,777,30,1761.72,190,1761.72,0,,3523.44,,,,,,,,,,,,,
357,777,29,1706.08,184,1706.08,0,,3412.16,,,,,,,,,,,,,
357,777,31,1817.35,196,1817.35,0,,3634.7,,,,,,,,,,,,,
357,777,59,3467.8,374,3467.8,0,,6935.6,,,,,,,,,,,,,
357,777,29,1706.08,184,1706.08,0,,3412.16,,,,,,,,,,,,,
357,777,32,1920.23,202,1920.23,0,,3840.46,,,,,,,,,,,,,
357,777,30,1820.77,190,1820.77,0,,3641.54,,,,,,,,,,,,,
357,777,32,1935.77,202,1935.77,0,,3871.54,,,,,,,,,,,,,
357,777,30,1820.77,190,1820.77,0,,3641.54,,,,,,,,,,,,,
357,777,30,1820.77,190,1820.77,0,,3641.54,,,,,,,,,,,,,
357,777,31,1878.27,196,1878.27,0,,3756.54,,,,,,,,,,,,,
357,777,31,1878.27,196,1878.27,0,,3756.54,,,,,,,,,,,,,
357,777,29,1763.27,184,1763.27,0,,3526.54,,,,,,,,,,,,,
357,777,31,1878.27,196,1878.27,0,,3756.54,,,,,,,,,,,,,
357,777,29,1763.27,184,1763.27,0,,3526.54,,,,,,,,,,,,,
357,777,30,1820.77,190,1820.77,0,,3641.54,,,,,,,,,,,,,
357,777,29,1763.27,184,1763.27,0,,3526.54,,,,,,,,,,,,,
357,777,33,2036.57,208,2036.57,0,,4073.14,,,,,,,,,,,,,
357,777,29,1815.69,184,1815.69,0,,3631.38,,,,,,,,,,,,,
357,777,32,1993.32,202,1993.32,0,,3986.64,,,,,,,,,,,,,
357,777,30,1874.9,190,1874.9,0,,3749.8,,,,,,,,,,,,,
357,777,33,2062.39,209,2062.39,0,,4124.78,,,,,,,,,,,,,
357,777,29,1815.69,184,1815.69,0,,3631.38,,,,,,,,,,,,,
357,777,30,1874.9,190,1874.9,0,,3749.8,,,,,,,,,,,,,
357,777,32,1993.32,202,1993.32,0,,3986.64,,,,,,,,,,,,,
357,777,30,1874.9,190,1874.9,0,,3749.8,,,,,,,,,,,,,
357,777,29,1815.69,184,1815.69,0,,3631.38,,,,,,,,,,,,,
357,777,33,2062.39,209,2062.39,0,,4124.78,,,,,,,,,,,,,
357,777,29,2772.88,281,2772.88,0,,5545.76,,,,,,,,,,,,,
357,777,6,621.68,63,621.68,0,,1243.36,,,,,,,,,,,,,
357,777,365,22992.21,2330,22992.21,0,,45984.42,,,,,,,,,,,,,
357,777,161,10144.2,1028,10144.2,0,,20288.4,,,,,,,,,,,,,
357,777,150,19864.08,2013,19864.08,0,,39728.16,,,,,,,,,,,,,
357,777,15,1943.98,197,1943.98,0,,3887.96,,,,,,,,,,,,,
357,777,29,3128.12,317,3128.12,0,,6256.24,,,,,,,,,,,,,
357,777,33,3984.23,397,3984.23,0,,7968.46,,,,,,,,,,,,,
357,777,31,3484.85,345,3484.85,0,,6969.7,,,,,,,,,,,,,
357,777,32,3636.36,360,3636.36,0,,7272.72,,,,,,,,,,,,,
357,777,29,3848.48,381,3848.48,0,,7696.96,,,,,,,,,,,,,
357,777,33,4363.63,432,4363.63,0,,8727.26,,,,,,,,,,,,,
357,777,28,3757.57,372,3757.57,0,,7515.14,,,,,,,,,,,,,
357,777,31,3797.98,376,3797.98,0,,7595.96,,,,,,,,,,,,,
357,777,29,3717.17,368,3717.17,0,,7434.34,,,,,,,,,,,,,
357,777,31,3696.97,366,3696.97,0,,7393.94,,,,,,,,,,,,,
357,777,29,3434.34,340,3434.34,0,,6868.68,,,,,,,,,,,,,
357,777,30,3464.64,343,3464.64,0,,6929.28,,,,,,,,,,,,,
357,777,29,3424.24,339,3424.24,0,,6848.48,,,,,,,,,,,,,
357,777,33,4290.75,418,4290.75,0,,8581.5,,,,,,,,,,,,,
357,777,30,3978.63,385,3978.63,0,,7957.26,,,,,,,,,,,,,
357,777,31,4340.32,420,4340.32,0,,8680.64,,,,,,,,,,,,,
357,777,223,40528.94,4616,40528.94,0,,81057.88,,,,,,,,,,,,,
357,777,73,12081.42,1376,12081.42,0,,24162.84,,,,,,,,,,,,,
357,777,29,5294.4,603,5294.4,0,,10588.8,,,,,,,,,,,,,
357,777,33,5917.79,674,5917.79,0,,11835.58,,,,,,,,,,,,,
357,777,29,4715.71,506,4631.62,84.09,,9431.42,,,,,,,,,,,,,
357,777,30,4070.5,439,4070.5,0,,8141,,,,,,,,,,,,,
357,777,33,4534.11,489,4534.11,0,,9068.22,,,,,,,,,,,,,
357,777,30,5804.4,626,5804.4,0,,11608.8,,,,,,,,,,,,,
357,777,33,6731.62,726,6731.62,0,,13463.24,,,,,,,,,,,,,
357,777,27,6026.93,650,6026.93,0,,12053.86,,,,,,,,,,,,,
357,777,32,6889.24,743,6889.24,0,,13778.48,,,,,,,,,,,,,
357,777,31,5748.76,620,5748.76,0,,11497.52,,,,,,,,,,,,,
357,777,28,4228.12,456,4228.12,0,,8456.24,,,,,,,,,,,,,
357,777,29,3727.42,402,3727.42,0,,7454.84,,,,,,,,,,,,,
357,777,30,3773.79,407,3773.79,0,,7547.58,,,,,,,,,,,,,
357,777,32,3894.32,420,3894.32,0,,7788.64,,,,,,,,,,,,,
357,777,30,3277.54,345,3277.54,0,,6555.08,,,,,,,,,,,,,
357,777,30,2980.31,311,2980.31,0,,5960.62,,,,,,,,,,,,,
357,777,32,3718.2,388,3718.2,0,,7436.4,,,,,,,,,,,,,
357,777,30,3603.21,376,3603.21,0,,7206.42,,,,,,,,,,,,,
357,777,32,3708.62,387,3708.62,0,,7417.24,,,,,,,,,,,,,
357,777,28,3536.13,369,3536.13,0,,7072.26,,,,,,,,,,,,,
357,777,32,3756.54,392,3756.54,0,,7513.08,,,,,,,,,,,,,
357,777,31,3373.22,352,3373.22,0,,6746.44,,,,,,,,,,,,,
357,777,28,3143.22,328,3143.22,0,,6286.44,,,,,,,,,,,,,
357,777,30,3315.72,346,3315.72,0,,6631.44,,,,,,,,,,,,,
357,777,29,3095.31,323,3095.31,0,,6190.62,,,,,,,,,,,,,
357,777,29,3842.78,401,3842.78,0,,7685.56,,,,,,,,,,,,,
357,777,34,4129.1,423,4129.1,0,,8258.2,,,,,,,,,,,,,
357,777,29,3226.8,327,3226.8,0,,6453.6,,,,,,,,,,,,,
357,777,32,3483.37,353,3483.37,0,,6966.74,,,,,,,,,,,,,
357,777,30,3305.75,335,3305.75,0,,6611.5,,,,,,,,,,,,,
357,777,32,3434.03,348,3434.03,0,,6868.06,,,,,,,,,,,,,
357,777,28,3147.86,319,3147.86,0,,6295.72,,,,,,,,,,,,,
357,777,32,3641.26,369,3641.26,0,,7282.52,,,,,,,,,,,,,
357,777,28,3059.05,310,3059.05,0,,6118.1,,,,,,,,,,,,,
357,777,28,3562.31,361,3562.31,0,,7124.62,,,,,,,,,,,,,
357,777,33,3878.08,393,3878.08,0,,7756.16,,,,,,,,,,,,,
357,777,30,3355.09,340,3355.09,0,,6710.18,,,,,,,,,,,,,
357,777,32,4075.44,413,4075.44,0,,8150.88,,,,,,,,,,,,,
357,777,31,3522.84,357,3522.84,0,,7045.68,,,,,,,,,,,,,
357,777,28,3887.95,394,3887.95,0,,7775.9,,,,,,,,,,,,,
357,777,33,3887.95,394,3887.95,0,,7775.9,,,,,,,,,,,,,
357,777,33,3858.35,391,3858.35,0,,7716.7,,,,,,,,,,,,,
357,777,29,3670.86,372,3670.86,0,,7341.72,,,,,,,,,,,,,
357,777,29,4361.61,442,4361.61,0,,8723.22,,,,,,,,,,,,,
357,777,34,4351.74,441,4351.74,0,,8703.48,,,,,,,,,,,,,
357,777,29,5595.1,567,5595.1,0,,11190.2,,,,,,,,,,,,,
357,777,29,5062.23,513,5062.23,0,,10124.46,,,,,,,,,,,,,
357,777,29,3818.88,387,3818.88,0,,7637.76,,,,,,,,,,,,,
357,777,28,3710.33,376,3710.33,0,,7420.66,,,,,,,,,,,,,
357,777,34,5091.84,516,5091.84,0,,10183.68,,,,,,,,,,,,,
357,777,32,3611.65,366,3611.65,0,,7223.3,,,,,,,,,,,,,
357,777,29,3128.12,317,3128.12,0,,6256.24,,,,,,,,,,,,,
357,777,31,4499.76,456,4499.76,0,,8999.52,,,,,,,,,,,,,
357,777,31,3868.22,392,3868.22,0,,7736.44,,,,,,,,,,,,,
357,777,32,5614.84,569,5614.84,0,,11229.68,,,,,,,,,,,,,
357,777,15,2516.31,255,2516.31,0,,5032.62,,,,,,,,,,,,,
357,777,135,22646.83,2295,22646.83,0,,45293.66,,,,,,,,,,,,,
357,777,30,690.75,70,690.75,0,,1381.5,,,,,,,,,,,,,
357,777,29,4253.06,431,4253.06,0,,8506.12,,,,,,,,,,,,,
357,777,33,6202.79,448,6202.79,0,,12405.58,,,,,,,,,,,,,
357,777,31,5111.11,506,5111.11,0,,10222.22,,,,,,,,,,,,,
357,777,32,4252.52,421,4252.52,0,,8505.04,,,,,,,,,,,,,
357,777,29,3515.15,348,3515.15,0,,7030.3,,,,,,,,,,,,,
357,777,33,4464.64,442,4464.64,0,,8929.28,,,,,,,,,,,,,
357,777,28,3353.53,332,3353.53,0,,6707.06,,,,,,,,,,,,,
357,777,31,4494.95,445,4494.95,0,,8989.9,,,,,,,,,,,,,
357,777,29,3636.36,360,3636.36,0,,7272.72,,,,,,,,,,,,,
357,777,31,4616.16,457,4616.16,0,,9232.32,,,,,,,,,,,,,
357,777,29,3767.67,373,3767.67,0,,7535.34,,,,,,,,,,,,,
357,777,30,4070.7,403,4070.7,0,,8141.4,,,,,,,,,,,,,
357,777,29,4868.68,482,4868.68,0,,9737.36,,,,,,,,,,,,,
357,777,33,5099.29,498,5099.29,0,,10198.58,,,,,,,,,,,,,
357,777,30,4298.99,416,4298.99,0,,8597.98,,,,,,,,,,,,,
357,777,31,4319.65,418,4319.65,0,,8639.3,,,,,,,,,,,,,
357,777,73,86.97,0,86.97,0,,173.94,,,,,,,,,,,,,
357,777,39,46.46,0,46.46,0,,92.92,,,,,,,,,,,,,
357,777,29,34.55,0,34.55,0,,69.1,,,,,,,,,,,,,
357,777,33,39.32,1,39.32,0,,78.64,,,,,,,,,,,,,
357,777,31,36.42,1,36.42,0,,72.84,,,,,,,,,,,,,
357,777,30,3458.53,373,3458.53,0,,6917.06,,,,,,,,,,,,,
357,777,33,3801.6,410,3801.6,0,,7603.2,,,,,,,,,,,,,
357,777,30,3745.97,404,3745.97,0,,7491.94,,,,,,,,,,,,,
357,777,30,2039.88,220,2039.88,0,,4079.76,,,,,,,,,,,,,
357,777,32,2178.97,235,2178.97,0,,4357.94,,,,,,,,,,,,,
357,777,30,2039.88,220,2039.88,0,,4079.76,,,,,,,,,,,,,
357,777,29,4061.22,438,4061.22,0,,8122.44,,,,,,,,,,,,,
357,777,31,4339.39,468,4339.39,0,,8678.78,,,,,,,,,,,,,
357,777,29,4061.22,438,4061.22,0,,8122.44,,,,,,,,,,,,,
357,777,27,4200.31,453,4200.31,0,,8400.62,,,,,,,,,,,,,
357,777,32,2939.29,317,2939.29,0,,5878.58,,,,,,,,,,,,,
357,777,32,4946.54,519,4946.54,0,,9893.08,,,,,,,,,,,,,
357,777,30,5174.82,540,5174.82,0,,10349.64,,,,,,,,,,,,,
357,777,32,5519.81,576,5519.81,0,,11039.62,,,,,,,,,,,,,
357,777,28,7973.06,832,7973.06,0,,15946.12,,,,,,,,,,,,,
357,777,251,51508.63,5375,51508.63,0,,103017.26,,,,,,,,,,,,,
357,777,324,68443.75,6936,68443.75,0,,136887.5,,,,,,,,,,,,,
357,777,32,7341.72,744,7341.72,0,,14683.44,,,,,,,,,,,,,
357,777,31,6453.6,654,6453.6,0,,12907.2,,,,,,,,,,,,,
357,777,31,6443.74,653,6443.74,0,,12887.48,,,,,,,,,,,,,
357,777,32,6947,704,6947,0,,13894,,,,,,,,,,,,,
357,777,30,6512.81,660,6512.81,0,,13025.62,,,,,,,,,,,,,
357,777,33,7164.1,726,7164.1,0,,14328.2,,,,,,,,,,,,,
357,777,30,6512.81,660,6512.81,0,,13025.62,,,,,,,,,,,,,
357,777,10,2170.94,220,2170.94,0,,4341.88,,,,,,,,,,,,,
357,777,49,9808.69,994,9808.69,0,,19617.38,,,,,,,,,,,,,
357,777,29,5486.55,556,5486.55,0,,10973.1,,,,,,,,,,,,,
357,777,29,5595.1,567,5595.1,0,,11190.2,,,,,,,,,,,,,
357,777,28,5427.35,550,5427.35,0,,10854.7,,,,,,,,,,,,,
357,777,34,6818.72,691,6818.72,0,,13637.44,,,,,,,,,,,,,
357,777,32,6660.83,675,6660.83,0,,13321.66,,,,,,,,,,,,,
357,777,29,5861.53,594,5861.53,0,,11723.06,,,,,,,,,,,,,
357,777,31,6414.14,650,6414.14,0,,12828.28,,,,,,,,,,,,,
357,777,31,7302.25,740,7302.25,0,,14604.5,,,,,,,,,,,,,
357,777,32,7243.04,734,7243.04,0,,14486.08,,,,,,,,,,,,,
357,777,27,5456.95,553,5456.95,0,,10913.9,,,,,,,,,,,,,
357,777,34,6996.34,709,6996.34,0,,13992.68,,,,,,,,,,,,,
357,777,29,5831.93,591,5831.93,0,,11663.86,,,,,,,,,,,,,
357,777,29,5861.53,594,5861.53,0,,11723.06,,,,,,,,,,,,,
357,777,31,6305.59,639,6305.59,0,,12611.18,,,,,,,,,,,,,
357,777,30,6729.91,682,6729.91,0,,13459.82,,,,,,,,,,,,,
357,777,29,6868.06,696,6868.06,0,,13736.12,,,,,,,,,,,,,
357,777,33,8023.93,800,8023.93,0,,16047.86,,,,,,,,,,,,,
357,777,31,6828.28,676,6828.28,0,,13656.56,,,,,,,,,,,,,
357,777,32,8444.44,836,8444.44,0,,16888.88,,,,,,,,,,,,,
357,777,29,8696.96,861,8696.96,0,,17393.92,,,,,,,,,,,,,
357,777,33,9292.92,920,9292.92,0,,18585.84,,,,,,,,,,,,,
357,777,28,5838.38,578,5838.38,0,,11676.76,,,,,,,,,,,,,
357,777,31,7212.11,714,7212.11,0,,14424.22,,,,,,,,,,,,,
357,777,29,6242.42,618,6242.42,0,,12484.84,,,,,,,,,,,,,
357,777,31,8525.24,844,8525.24,0,,17050.48,,,,,,,,,,,,,
357,777,29,8323.22,824,8323.22,0,,16646.44,,,,,,,,,,,,,
357,777,30,8262.62,818,8262.62,0,,16525.24,,,,,,,,,,,,,
357,777,29,7666.66,759,7666.66,0,,15333.32,,,,,,,,,,,,,
357,777,33,6329.99,617,6329.99,0,,12659.98,,,,,,,,,,,,,
357,777,30,6903.18,668,6903.18,0,,13806.36,,,,,,,,,,,,,
357,777,31,6520.82,631,6520.82,0,,13041.64,,,,,,,,,,,,,
222,339,685,43335.31,5113,43335.31,0,,86670.62,,,,,,,,,,,,,
222,339,10,658.51,75,658.51,0,,1317.02,,,,,,,,,,,,,
222,339,39,46.46,0,46.46,0,,92.92,,,,,,,,,,,,,
222,339,29,1308.23,149,1308.23,0,,2616.46,,,,,,,,,,,,,
222,339,29,36.26,0,36.26,0,,72.52,,,,,,,,,,,,,
222,339,29,1995.44,218,1995.44,0,,3990.88,,,,,,,,,,,,,
222,339,33,41.88,0,41.88,0,,83.76,,,,,,,,,,,,,
222,339,36,5461.33,589,5461.33,0,,10922.66,,,,,,,,,,,,,
222,339,30,38.07,0,38.07,0,,76.14,,,,,,,,,,,,,
222,339,27,4098.31,442,4098.31,0,,8196.62,,,,,,,,,,,,,
222,339,32,40.61,1,40.61,0,,81.22,,,,,,,,,,,,,
222,339,33,5424.24,585,5424.24,0,,10848.48,,,,,,,,,,,,,
222,339,32,40.61,1,40.61,0,,81.22,,,,,,,,,,,,,
222,339,27,5980.57,645,5980.57,0,,11961.14,,,,,,,,,,,,,
222,339,32,6536.9,705,6536.9,0,,13073.8,,,,,,,,,,,,,
222,339,30,38.07,1,38.07,0,,76.14,,,,,,,,,,,,,
222,339,31,6212.37,670,6212.37,0,,12424.74,,,,,,,,,,,,,
222,339,29,36.8,1,36.8,0,,73.6,,,,,,,,,,,,,
222,339,28,5906.39,637,5906.39,0,,11812.78,,,,,,,,,,,,,
222,339,31,39.34,1,39.34,0,,78.68,,,,,,,,,,,,,
222,339,29,4395.02,474,4395.02,0,,8790.04,,,,,,,,,,,,,
222,339,29,36.8,1,36.8,0,,73.6,,,,,,,,,,,,,
222,339,30,3263.81,352,3263.81,0,,6527.62,,,,,,,,,,,,,
222,339,30,38.07,1,38.07,0,,76.14,,,,,,,,,,,,,
222,339,32,4654.64,502,4654.64,0,,9309.28,,,,,,,,,,,,,
222,339,29,36.8,1,36.8,0,,73.6,,,,,,,,,,,,,
222,339,30,3432.11,361,3432.11,0,,6864.22,,,,,,,,,,,,,
222,339,32,40.61,1,40.61,0,,81.22,,,,,,,,,,,,,
222,339,30,4417.76,461,4417.76,0,,8835.52,,,,,,,,,,,,,
222,339,30,38.07,1,38.07,0,,76.14,,,,,,,,,,,,,
222,339,32,5443.14,568,5443.14,0,,10886.28,,,,,,,,,,,,,
222,339,32,40.61,1,40.61,0,,81.22,,,,,,,,,,,,,
222,339,30,4111.11,429,4111.11,0,,8222.22,,,,,,,,,,,,,
222,339,30,38.07,1,38.07,0,,76.14,,,,,,,,,,,,,
222,339,32,4398.6,459,4398.6,0,,8797.2,,,,,,,,,,,,,
222,339,30,38.07,1,38.07,0,,76.14,,,,,,,,,,,,,
222,339,28,3670.29,383,3670.29,0,,7340.58,,,,,,,,,,,,,
222,339,31,39.34,1,39.34,0,,78.68,,,,,,,,,,,,,
222,339,32,5376.06,561,5376.06,0,,10752.12,,,,,,,,,,,,,
222,339,31,39.34,1,39.34,0,,78.68,,,,,,,,,,,,,
222,339,31,6142.7,641,6142.7,0,,12285.4,,,,,,,,,,,,,
222,339,29,36.8,1,36.8,0,,73.6,,,,,,,,,,,,,
222,339,28,5730.63,598,5730.63,0,,11461.26,,,,,,,,,,,,,
222,339,31,39.34,1,39.34,0,,78.68,,,,,,,,,,,,,
222,339,30,6142.7,641,6142.7,0,,12285.4,,,,,,,,,,,,,
222,339,29,36.8,1,36.8,0,,73.6,,,,,,,,,,,,,
222,339,29,3804.45,397,3804.45,0,,7608.9,,,,,,,,,,,,,
222,339,30,38.07,1,38.07,0,,76.14,,,,,,,,,,,,,
222,339,29,3497.8,365,3497.8,0,,6995.6,,,,,,,,,,,,,
222,339,29,36.8,1,36.8,0,,73.6,,,,,,,,,,,,,
222,339,34,5506.91,563,5506.91,0,,11013.82,,,,,,,,,,,,,
222,339,33,41.88,1,41.88,0,,83.76,,,,,,,,,,,,,
222,339,31,3582.05,363,3582.05,0,,7164.1,,,,,,,,,,,,,
222,339,29,36.8,1,36.8,0,,73.6,,,,,,,,,,,,,
222,339,32,4213.59,427,4213.59,0,,8427.18,,,,,,,,,,,,,
222,339,32,40.61,1,40.61,0,,81.22,,,,,,,,,,,,,
